,BEZIRK,ELEM_NR,STRSCHL,STR_NAME,date,dist_left,dist_right,hour
8380,Charlottenburg-Wilmersdorf,41520004_41520005.01,2797,Lietzenburger Straße,2018-11-02,94.1,76.0,11
8381,Charlottenburg-Wilmersdorf,41520004_41520005.01,2797,Lietzenburger Straße,2018-11-02,112.0,76.0,11
8382,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-11,156.5,75.0,16
8383,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-12,181.6,278.0,16
8384,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-12,95.375,93.0,16
8385,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-14,169.0,98.0,15
8386,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-14,188.8,175.0,15
8387,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-14,151.8,108.0,15
8388,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-17,163.2,251.0,16
8389,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-17,176.0,127.0,16
8390,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-17,138.8,91.0,16
8391,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-20,255.5,999.0,8
8392,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-20,156.25,97.0,8
8393,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-20,136.3,90.0,8
8394,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-20,80.0,71.0,8
8395,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-21,141.5,68.0,8
8396,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-21,133.7,70.0,8
8397,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-24,141.8,99.0,17
8398,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-24,107.5,83.0,17
8399,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-25,166.2,66.0,8
8400,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-25,125.1,66.0,8
8401,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-25,84.1,68.0,8
8402,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-27,182.66666666666666,298.0,17
8403,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-27,175.625,298.0,17
8404,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-27,124.9,106.0,8
8405,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-09-27,199.4,106.0,8
8406,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-01,180.9,220.0,8
8407,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-05,164.83333333333334,74.0,14
8408,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-05,136.0,74.0,14
8409,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-05,129.25,74.0,14
8410,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-05,142.33333333333334,80.0,14
8411,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-05,89.8,109.0,14
8412,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-08,155.7,308.0,16
8413,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-16,145.0,72.0,17
8414,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-18,171.33333333333334,44.0,8
8415,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-23,119.80000000000001,69.0,8
8416,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-23,118.83333333333334,82.0,8
8417,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-24,174.5,236.33333333333334,8
8418,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-24,107.8,85.0,8
8419,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-24,98.3,85.0,8
8420,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-29,106.66666666666667,257.0,8
8421,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-10-29,97.0,75.0,8
8422,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-11-02,148.0,56.0,11
8423,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-11-02,206.33333333333334,99.0,11
8424,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-11-09,184.375,201.0,8
8425,Charlottenburg-Wilmersdorf,41520005_41520002.01,2797,Lietzenburger Straße,2018-11-09,127.66666666666666,84.0,8
8426,Charlottenburg-Wilmersdorf,41520002_41520006.01,2797,Lietzenburger Straße,2018-09-06,105.4,55.0,15
8427,Charlottenburg-Wilmersdorf,41520002_41520006.01,2797,Lietzenburger Straße,2018-09-17,104.2,95.0,16
8428,Charlottenburg-Wilmersdorf,41520002_41520006.01,2797,Lietzenburger Straße,2018-09-20,179.5,87.66666666666667,8
8429,Charlottenburg-Wilmersdorf,41520002_41520006.01,2797,Lietzenburger Straße,2018-09-25,145.33333333333334,60.0,8
8430,Charlottenburg-Wilmersdorf,41520002_41520006.01,2797,Lietzenburger Straße,2018-09-27,148.5,100.0,17
8431,Charlottenburg-Wilmersdorf,41520002_41520006.01,2797,Lietzenburger Straße,2018-09-27,65.3,58.0,17
8432,Charlottenburg-Wilmersdorf,41520002_41520006.01,2797,Lietzenburger Straße,2018-09-27,162.66666666666666,88.0,8
8433,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-20,177.3,58.0,8
8434,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-20,104.5,53.0,8
8435,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-20,128.7,53.0,8
8436,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-21,54.599999999999994,91.0,8
8437,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-25,126.5,88.0,8
8438,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-25,107.8,86.0,8
8439,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-25,102.7,80.0,8
8440,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-25,98.66666666666667,80.0,8
8441,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-27,94.83333333333333,71.0,17
8442,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-27,152.8,53.0,8
8443,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-27,116.6,53.0,8
8444,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-27,127.1,53.0,8
8445,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-09-27,151.2,56.0,8
8446,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-10-16,80.7,69.0,9
8447,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-10-23,113.83333333333333,74.0,8
8448,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-10-23,99.5,74.0,8
8449,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-10-24,102.5,63.0,8
8450,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-10-24,102.8,63.0,8
8451,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-10-29,96.9,89.0,8
8452,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-11-02,53.1,81.0,11
8453,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-11-09,82.83333333333333,43.0,8
8454,Charlottenburg-Wilmersdorf,41520006_41530025.01,2797,Lietzenburger Straße,2018-11-09,197.83333333333334,84.0,8
8455,Spandau,37570017_37570041.01,3260,Nonnendammallee,2018-10-05,268.0,164.0,14
8456,Spandau,37570005_37570042.01,3260,Nonnendammallee,2018-10-31,158.4,112.0,11
8457,Treptow-Köpenick,53470047_53470046.01,6686,Michael-Brückner-Straße,2018-10-04,218.5,92.0,9
8458,Mitte,43580019_43580025.01,3145,Müllerstraße,2018-10-19,83.6,87.0,8
8459,Mitte,43580025_43580026.01,3145,Müllerstraße,2018-10-18,96.7,75.0,15
8460,Mitte,43580025_43580026.01,3145,Müllerstraße,2018-10-18,212.83333333333334,101.0,8
8461,Mitte,43580025_43580026.01,3145,Müllerstraße,2018-10-18,84.4,96.0,8
8462,Mitte,43580025_43580026.01,3145,Müllerstraße,2018-10-18,146.16666666666666,115.0,8
8463,Mitte,43580026_43580002.01,3145,Müllerstraße,2018-10-18,147.0,128.0,15
8464,Mitte,43580026_43580002.01,3145,Müllerstraße,2018-10-18,259.1666666666667,114.0,15
8465,Mitte,43580026_43580002.01,3145,Müllerstraße,2018-10-18,99.3,90.0,7
8466,Mitte,43580026_43580002.01,3145,Müllerstraße,2018-10-18,168.2,90.0,7
8467,Mitte,43580026_43580002.01,3145,Müllerstraße,2018-10-18,235.83333333333334,145.0,7
8468,Mitte,43580026_43580002.01,3145,Müllerstraße,2018-10-18,102.3,82.0,8
8469,Mitte,43580026_43580002.01,3145,Müllerstraße,2018-10-19,134.5,108.0,8
8470,Mitte,43580026_43580002.01,3145,Müllerstraße,2018-10-19,107.0,108.0,8
8471,Mitte,43580002_43580027.01,3145,Müllerstraße,2018-09-22,157.3,124.0,16
8472,Mitte,43580002_43580027.01,3145,Müllerstraße,2018-09-27,136.3,73.0,15
8473,Mitte,43580002_43580027.01,3145,Müllerstraße,2018-10-18,135.0,125.0,15
8474,Mitte,43580002_43580027.01,3145,Müllerstraße,2018-10-18,176.5,154.0,8
8475,Mitte,43580002_43580027.01,3145,Müllerstraße,2018-10-19,84.4,104.0,8
8476,Mitte,43580002_43580027.01,3145,Müllerstraße,2018-10-21,72.5,146.0,11
8477,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-09-11,74.6,76.33333333333333,17
8478,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-09-11,221.5,98.0,17
8479,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-09-22,262.25,127.0,16
8480,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-09,168.5,145.0,7
8481,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-09,120.69999999999999,145.0,7
8482,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-11,118.125,77.0,16
8483,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-16,148.9,92.0,7
8484,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-18,170.83333333333334,127.0,15
8485,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-18,106.4,136.0,15
8486,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-18,178.16666666666666,104.0,7
8487,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-18,150.0,138.0,7
8488,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-18,213.6,140.0,7
8489,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-18,173.3,132.0,7
8490,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-18,231.2,110.0,8
8491,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-18,68.7,110.0,8
8492,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-21,99.375,165.0,11
8493,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-21,130.0,165.0,11
8494,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-10-25,54.5,73.0,15
8495,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-11-01,155.8,241.0,14
8496,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-11-01,123.0,50.0,14
8497,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-11-01,87.4,89.0,15
8498,Mitte,43580027_43580028.01,3145,Müllerstraße,2018-11-01,106.33333333333333,51.0,15
8499,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-09-11,164.1,999.0,17
8500,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-09-11,126.19999999999999,322.0,17
8501,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-09-11,101.0,322.0,17
8502,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-09-11,53.0,80.0,17
8503,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-09-27,50.2,999.0,15
8504,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-09,73.9,91.0,7
8505,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-09,83.83333333333333,91.0,7
8506,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-09,138.0,91.0,7
8507,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-09,47.833333333333336,80.0,7
8508,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-11,204.25,999.0,14
8509,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-11,80.66666666666667,93.0,16
8510,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-16,111.8,999.0,7
8511,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-16,92.4,999.0,7
8512,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-16,89.6,105.0,7
8513,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-16,122.66666666666666,105.0,7
8514,Mitte,43580028_43580021.01,3145,Müllerstraße,2018-10-25,145.66666666666666,53.0,15
8515,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-09,96.2,71.0,7
8516,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-09,129.25,104.0,7
8517,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-09,82.8,142.0,7
8518,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-09,92.33333333333333,999.0,7
8519,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-11,90.83333333333333,98.0,14
8520,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-11,113.8,999.0,14
8521,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-16,123.19999999999999,345.0,7
8522,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-16,80.8,67.0,7
8523,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-16,74.16666666666667,67.0,7
8524,Mitte,43580021_43570010.01,3145,Müllerstraße,2018-10-21,88.6,117.0,11
8525,Mitte,43570010_43570021.01,3145,Müllerstraße,2018-09-11,132.3,193.0,17
8526,Mitte,43570010_43570021.01,3145,Müllerstraße,2018-09-11,85.0,66.0,17
8527,Mitte,43570010_43570021.01,3145,Müllerstraße,2018-09-11,97.4,49.0,17
8528,Mitte,43570010_43570021.01,3145,Müllerstraße,2018-09-11,101.83333333333333,58.0,17
8529,Mitte,43570010_43570021.01,3145,Müllerstraße,2018-09-22,164.0,164.0,16
8530,Mitte,43570010_43570021.01,3145,Müllerstraße,2018-10-09,66.5,999.0,7
8531,Mitte,43570010_43570021.01,3145,Müllerstraße,2018-11-01,110.1,88.0,14
8532,Mitte,43570010_43570021.01,3145,Müllerstraße,2018-11-01,183.16666666666666,64.0,14
8533,Mitte,43570010_43570021.01,3145,Müllerstraße,2018-11-01,109.83333333333333,78.0,15
8534,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-09,216.2,84.0,7
8535,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-09,106.9,95.0,7
8536,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-09,130.6,104.0,7
8537,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-09,231.5,221.0,18
8538,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-11,166.4,306.0,16
8539,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-11,148.5,72.0,16
8540,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-16,95.66666666666667,103.0,7
8541,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-16,108.66666666666667,91.0,7
8542,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-16,107.0,73.0,7
8543,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-16,112.0,211.66666666666666,7
8544,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-21,79.75,174.0,11
8545,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-10-25,156.33333333333334,65.0,15
8546,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-11-01,153.4,86.0,14
8547,Mitte,43570021_44570003.01,3145,Müllerstraße,2018-11-01,99.2,999.0,14
8548,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-09-11,144.0,66.0,17
8549,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-09-27,108.75,151.0,15
8550,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-10-09,107.2,99.0,7
8551,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-10-09,99.4,181.0,18
8552,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-10-09,104.5,170.0,18
8553,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-10-11,139.1,97.0,16
8554,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-10-11,233.66666666666666,336.0,16
8555,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-10-16,73.5,59.0,7
8556,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-10-16,107.8,57.0,7
8557,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-10-16,104.6,64.0,7
8558,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-10-25,68.1,91.0,15
8559,Mitte,44570003_44570011.01,3145,Müllerstraße,2018-11-01,130.6,72.0,14
8560,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-09-11,106.9,100.0,17
8561,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-09-11,47.5,111.0,17
8562,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-10-09,155.4,130.0,18
8563,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-10-11,111.0,999.0,16
8564,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-10-11,107.9,999.0,16
8565,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-10-16,226.125,34.0,7
8566,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-10-16,142.9,34.0,7
8567,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-10-25,135.16666666666666,999.0,15
8568,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-11-01,138.875,124.0,14
8569,Mitte,44570011_44570004.01,3145,Müllerstraße,2018-11-01,57.25,80.0,15
8570,Mitte,44570004_44570013.01,3145,Müllerstraße,2018-09-11,196.6,240.0,17
8571,Mitte,44570004_44570013.01,3145,Müllerstraße,2018-09-11,195.6,242.0,17
8572,Mitte,44570004_44570013.01,3145,Müllerstraße,2018-10-11,104.7,999.0,14
8573,Mitte,44570004_44570013.01,3145,Müllerstraße,2018-10-16,163.9,999.0,7
8574,Mitte,44570013_44570014.01,3145,Müllerstraße,2018-10-09,115.5,96.0,7
8575,Mitte,44570013_44570014.01,3145,Müllerstraße,2018-10-09,153.3,91.0,18
8576,Mitte,44570013_44570014.01,3145,Müllerstraße,2018-10-21,94.75,120.0,11
8577,Neukölln,52440024_52440041.01,3222,Neuköllner Straße,2018-10-19,216.66666666666666,174.66666666666666,16
8578,Neukölln,52440041_52430017.01,3222,Neuköllner Straße,2018-10-19,77.16666666666667,999.0,15
8579,Neukölln,52440041_52430017.01,3222,Neuköllner Straße,2018-10-19,69.16666666666667,999.0,15
8580,Neukölln,52440041_52430017.01,3222,Neuköllner Straße,2018-10-19,181.5,999.0,15
8581,Neukölln,46430041_46430048.01,2963,Marienfelder Chaussee,2018-11-05,211.375,999.0,14
8582,Spandau,37570042_37570043.01,3260,Nonnendammallee,2018-10-31,206.8,112.0,11
8583,Mitte,42570014_42570012.01,3271,Nordufer,2018-10-31,143.5,83.0,14
8584,Charlottenburg-Wilmersdorf,41520020_42520015.01,3274,Nürnberger Straße,2018-10-04,135.16666666666666,999.0,8
8585,Charlottenburg-Wilmersdorf,41520020_42520015.01,3274,Nürnberger Straße,2018-10-30,165.2,114.0,12
8586,Charlottenburg-Wilmersdorf,41520020_42520015.01,3274,Nürnberger Straße,2018-10-30,210.16666666666666,999.0,12
8587,Charlottenburg-Wilmersdorf,42520001_42530032.01,3274,Nürnberger Straße,2018-10-04,138.2,94.0,8
8588,Charlottenburg-Wilmersdorf,42520001_42530032.01,3274,Nürnberger Straße,2018-10-09,159.1,57.0,15
8589,Charlottenburg-Wilmersdorf,42520001_42530032.01,3274,Nürnberger Straße,2018-10-09,152.2,79.0,15
8590,Friedrichshain-Kreuzberg,45510028_45520013.01,3026,Mehringdamm,2018-09-27,140.6,67.0,18
8591,Friedrichshain-Kreuzberg,45520004_45520025.01,3026,Mehringdamm,2018-09-03,145.0,85.0,15
8592,Friedrichshain-Kreuzberg,45520004_45520025.01,3026,Mehringdamm,2018-09-03,243.0,999.0,15
8593,Friedrichshain-Kreuzberg,45520004_45520025.01,3026,Mehringdamm,2018-09-03,254.83333333333331,999.0,15
8594,Friedrichshain-Kreuzberg,45520004_45520025.01,3026,Mehringdamm,2018-09-06,141.3,61.0,18
8595,Friedrichshain-Kreuzberg,45520004_45520025.01,3026,Mehringdamm,2018-09-06,113.16666666666667,999.0,18
8596,Friedrichshain-Kreuzberg,45520004_45520025.01,3026,Mehringdamm,2018-10-28,134.5,999.0,13
8597,Tempelhof-Schöneberg,44470004_44480028.01,2939,Manteuffelstraße,2018-10-14,96.0,137.0,17
8598,Tempelhof-Schöneberg,44480022_44480030.01,2939,Manteuffelstraße,2018-09-20,170.125,224.0,18
8599,Tempelhof-Schöneberg,44480022_44480030.01,2939,Manteuffelstraße,2018-10-11,231.4,106.0,15
8600,Tempelhof-Schöneberg,44480030_44480035.01,2939,Manteuffelstraße,2018-09-20,129.66666666666666,76.0,18
8601,Tempelhof-Schöneberg,44480030_44480035.01,2939,Manteuffelstraße,2018-09-20,110.9,78.0,18
8602,Tempelhof-Schöneberg,44480035_44480011.01,2939,Manteuffelstraße,2018-09-20,145.0,999.0,18
8603,Tempelhof-Schöneberg,44480035_44480011.01,2939,Manteuffelstraße,2018-09-20,135.2,76.0,18
8604,Tempelhof-Schöneberg,44480035_44480011.01,2939,Manteuffelstraße,2018-10-14,146.66666666666666,303.0,17
8605,Tempelhof-Schöneberg,44480035_44480011.01,2939,Manteuffelstraße,2018-10-14,130.1,999.0,17
8606,Tempelhof-Schöneberg,44480035_44480011.01,2939,Manteuffelstraße,2018-10-14,157.25,93.0,17
8607,Tempelhof-Schöneberg,44480035_44480011.01,2939,Manteuffelstraße,2018-10-14,121.1,66.0,17
8608,Tempelhof-Schöneberg,44480011_44480018.01,2939,Manteuffelstraße,2018-09-20,114.9,112.0,18
